Close,High_^NSEBANK,Low_^NSEBANK,Open,Volume_^NSEBANK,MA100,MA200,EMA50,RSI,MACD,MACD_Signal,STOCH_RSI_K,STOCH_RSI_D,sp500_ret_^GSPC,nasdaq_ret_^IXIC,vix_ret_^INDIAVIX,crude_ret_CL=F,usd_inr_ret_USDINR=X,fed_policy_flag,global_crash_flag,oil_shock_flag,war_flag,india_policy_flag
24688.86328125,24779.461837044913,24387.517176260393,24410.815733444033,0,24025.83484375,22320.746875,24273.637842117347,57.65975573528834,-24.279901824404078,-55.75992482570066,0.5485382676149705,0.28077812296431315,-0.0016867529508860502,-0.0018232676997382846,-0.05882349593440417,-0.01364523924658756,-0.0005135076125076798,0.0,0.0,0.0,0.0,0.0
24702.763671875,24878.361240356568,24516.265839457414,24815.111975475,0,24046.33662109375,22353.839248046876,24290.469051155964,64.15117991145141,8.443183210809366,-42.91930321839865,0.8666696272962288,0.553353789099121,0.0008781073155288421,0.0021679462779564673,0.0199275604881326,0.016798464712466155,-0.0024445972797142446,0.0,0.0,0.0,0.0,0.0
24645.3125,24808.861375962104,24571.56335915201,24696.962288922805,0,24066.96435546875,22387.609599609375,24304.386661431832,61.60055704029712,29.401709818619565,-28.45510061099501,0.9765783943647667,0.797262096425322,0.0017507533144689447,0.002755184209425332,0.004440514184592459,0.008163229596059418,-0.005734420445267396,0.0,0.0,0.0,0.0,0.0
24313.466796875,24454.365546312158,24269.768087127326,24354.466319312793,0,24084.7386328125,22419.75796875,24304.742798793417,63.39109172020694,19.01512375130187,-18.961055738535638,0.9695987322341324,0.9376155846317094,0.0006725789853143649,-5.1304913949223874e-05,0.026525130497803584,0.00019283085476073936,0.0003340875863928616,0.0,0.0,0.0,0.0,0.0
24009.470703125,24255.01862797017,23923.420922873105,24238.1184339414,0,24092.92802734375,22450.408603515625,24293.161825711893,50.04042116983504,-13.589612113417388,-17.88676701351199,0.8400238624257672,0.928733663008222,0.0007423349056041584,8.455424652509258e-05,-0.006029258991748554,0.0030840370878566503,0.00361854515003035,0.0,0.0,0.0,0.0,0.0
24088.62109375,24150.719983115927,23912.27352904678,24085.16996188934,94700,24100.1949609375,22481.469248046877,24285.13950559906,50.891723144244615,-32.66577444060749,-20.84256849893109,0.7416878492255682,0.8504368146284893,0.00032799789456050554,-0.0028909652764995686,0.07452336737609078,-0.014411990522779194,0.0017156786424976644,0.0,0.0,0.0,0.0,0.0
24221.869140625,24292.967924443026,24032.371340961225,24141.668899987697,0,24110.58884765625,22512.41388671875,24282.65798345985,52.83296507288016,-36.60975230304393,-23.99600525975366,0.6447357355371097,0.742149149062815,-0.003972484039719171,-0.006368895664752072,-0.005645136853037691,0.008354386923985935,0.0030737579662158954,0.0,0.0,0.0,0.0,0.0
25035.609375,25157.508348663043,24560.464507491233,24980.36001722229,0,24127.87515625,22546.7069921875,24312.18927766458,65.90851990632002,25.631192595938046,-14.070565688615318,0.7743106053454749,0.7202447300360509,0.001617908278173541,0.0017611047375845068,-0.06001620240851879,0.010982652756570621,-0.0010630088505946267,0.0,0.0,0.0,0.0,0.0
25021.908203125,25185.757859982554,24864.310426680368,24953.658996892813,0,24143.8489453125,22581.639580078125,24340.02482344704,66.86664079007431,73.01040132623893,3.3456277143555315,0.8960682241809069,0.7717048550211638,-0.004663049754275228,-0.005234584309048995,0.01466782347332285,-0.005526985111121374,0.0006858078137981227,0.0,0.0,0.0,0.0,0.0
24839.26171875,24995.408339121415,24798.3618040905,24887.309987721797,0,24159.1427734375,22616.381923828125,24359.605059757556,61.165073315633904,94.72874671948011,21.622251515380448,0.9504226385201902,0.8736004893488573,0.001270946219078306,-0.0010847404571368013,-0.011904790867173776,0.00881562057842733,-0.003680144429725307,0.0,0.0,0.0,0.0,0.0
24988.259765625,25064.557705177016,24808.26186189753,24873.36071312518,0,24175.26908203125,22650.74453125,24384.26099092183,62.294088041786075,122.55089859630243,41.80798093156485,0.9094876460216165,0.9186595029075711,0.008073022498049642,0.022036726263594097,-0.012048222435590672,0.023936211072187907,-0.0037013861401050674,0.0,0.0,0.0,0.0,0.0
25019.05859375,25078.358685235708,24947.809422503087,25041.808329130592,0,24190.8658984375,22684.520888671876,24409.157736314923,61.46118258985299,145.40917597305452,62.52821993986279,0.8610962106335286,0.9070021650584451,-0.003192470570786421,-0.00034318990278470185,0.05487806093746528,0.004638218792627935,0.004232188227324407,0.0,0.0,0.0,0.0,0.0
25490.15234375,25549.052048390484,25171.456836736492,25197.007320408833,0,24211.60712890625,22720.539462890625,24451.554134789334,71.86696881375153,199.2411263283684,89.87080121756392,0.9106735721133384,0.8937524762561612,0.0009444586571358826,0.00428573406990207,0.027250200913432554,0.004247452183845368,-0.0004778265208654764,0.0,0.0,0.0,0.0,0.0
25427.005859375,25598.453089548806,25405.205330984216,25508.10452810557,0,24230.20341796875,22755.627568359374,24489.811004307976,67.93704229999224,234.10927527394233,118.71849602883961,0.8915910333945303,0.887786938713799,0.0015921101716727115,-0.0016558685024852249,-0.02411569511092404,-0.0014711627341543743,-0.0026572466035214015,1.0,0.0,0.0,0.0,0.0
25650.400390625,25695.2006499503,25394.653370087362,25531.102952319623,0,24251.34916015625,22789.7306640625,24535.328726884276,66.76839507316612,276.5803599860192,150.29086882027553,0.8621174482616641,0.8881273512565109,0.00018996581088659426,-0.00023670612665394053,-0.010708411100862958,0.004419920475855044,-0.0017782231429966933,0.0,0.0,0.0,0.0,0.0
25570.853515625,25694.301301158805,25529.20360855117,25568.703149965524,0,24270.1514453125,22823.216279296874,24575.941325426484,64.79988971557808,300.35789376344474,180.3042738089094,0.7541895674462542,0.8359660163674829,0.0030970753849743904,0.007371622148810042,-0.008326426275100607,0.020168655219217735,-0.0008457263283493388,0.0,0.0,0.0,0.0,0.0
25300.505859375,25695.450474351186,25248.654901289072,25668.80039437972,0,24288.45474609375,22855.1594140625,24604.358164256195,60.41426198717849,293.9979388880529,203.0430068247381,0.6393022532216658,0.7518697563098614,0.0012712512404724485,0.0032523017708139257,0.09319904488435005,0.030733269288834464,0.0029905810241288577,0.0,0.0,0.0,0.0,0.0
25184.056640625,25435.30371784162,25119.207785643473,25375.505585354516,0,24305.51955078125,22885.598564453125,24627.093392902687,64.85517485929407,276.3752680296966,217.7094590657298,0.6100837033302707,0.6678585079993969,-0.00018910292286977715,-0.0027496237218793684,0.016897028081386045,-0.0026154789044907645,-0.0015844107660681894,0.0,0.0,0.0,0.0,0.0
25291.0546875,25384.903202496756,25165.856928695353,25280.705198811567,0,24323.44583984375,22916.7196875,24653.13324215344,73.44424047236409,267.9542131987364,227.75840989233112,0.7180115841456806,0.655799180232539,0.001443655000098465,0.0031532249435857196,0.027945611174873486,-0.006818171056758526,0.008880520308270912,0.0,0.0,0.0,0.0,0.0
25498.65234375,25598.2527466252,25236.905391210137,25250.60640356737,0,24344.517578125,22948.3915625,24686.293486254464,74.6361915213958,274.863408195004,237.1794095528657,0.8929164295876509,0.7403372390212007,-0.003761887644002093,-0.005754841838942926,-0.024981572923608808,0.006336855957612242,-0.0038977942432487644,0.0,0.0,0.0,0.0,0.0
25358.005859375,25611.252914029195,25336.9553229496,25569.952613115158,0,24363.07287109375,22979.561455078125,24712.637157110094,69.79949379910714,265.92458605453066,242.9284448531987,0.8866375641774019,0.8325218593035778,-0.0008976438525517549,0.00013187113347390422,0.015825100017219373,-0.007521366175451294,0.0008858774306239603,0.0,0.0,0.0,0.0,0.0
25284.306640625,25404.50641974759,25222.807353216,25352.25702516027,0,24378.4971875,23011.880078125,24735.057211092993,55.840529281768966,250.01161580425105,244.34507904340919,0.5533042308440685,0.7776194082030404,0.0009836343625724275,0.000986552436817112,0.042284916012984786,0.00035242584552119816,0.002959901525291686,0.0,0.0,0.0,0.0,0.0
25218.607421875,25317.75666066683,25166.05725110906,25241.357157587543,0,24393.7065234375,23043.760712890624,24754.02129958533,54.50925222798522,229.4540904280584,241.36688132033902,0.2199708975107352,0.5533042308440687,-0.0023096092988857952,-0.002919672692024644,0.008540917005696258,-0.018675080865737326,0.004267921647089112,0.0,0.0,0.0,0.0,0.0
25446.3046875,25495.755286244108,25273.40630076189,25292.60725009849,0,24411.08482421875,23075.87583984375,24781.171504235113,63.6345929441905,228.89679013556452,238.87286308338412,0.15112979645797153,0.30813497493759173,-0.005525675723266343,-0.004698837421819535,0.007057189903409089,-0.006642709637644129,-0.00038206199687496056,0.0,0.0,0.0,0.0,0.0
25728.1015625,25924.599280207836,25679.252520499456,25875.398679790593,0,24431.00759765625,23107.151484375,24818.308429832225,65.68184320930513,248.33117121539908,240.76452470978714,0.336165232769571,0.23575530891275923,-0.005525675723266343,-0.004698837421819535,0.007057189903409089,-0.006642709637644129,-0.00038206199687496056,0.0,0.0,0.0,0.0,0.0
25768.30078125,25802.851161828432,25681.40139837401,25733.400795350848,0,24453.26583984375,23137.452626953123,24855.565358202588,65.81806006386404,263.9343285860341,245.39848548503653,0.5234566314768622,0.3369172202348016,-0.0026259630899742037,-0.0015456428239665199,0.018573551210362194,0.025571270638730104,-0.0031094494723208355,0.0,0.0,0.0,0.0,0.0
25757.201171875,25870.799463313153,25726.201531524493,25829.0011201213,0,24478.678046875,23168.313525390626,24890.92574675228,56.996967429807206,272.26578699082165,250.77194578619358,0.4135272574238418,0.4243830405567583,0.0012756828808564435,0.0011676495703669687,-0.020423029335675746,-0.00813437826133856,-0.004677201494523664,0.0,0.0,0.0,0.0,0.0
25766.3515625,25831.64963332337,25665.551950284702,25805.351110198415,0,24503.98576171875,23199.5706640625,24925.25814980341,59.15012749983411,276.4204845715976,255.9016535432744,0.3053519140154933,0.4141119343053991,0.006541139295859866,0.010568853616793605,0.021593444174477394,0.013193112434546128,0.0018488983720665875,0.0,0.0,0.0,0.0,0.0
25735.951171875,25838.25076529264,25620.65172940265,25826.000907529542,76600,24529.0749609375,23228.148583984374,24957.051793727598,52.57477075005878,274.10039613549816,259.54140206171917,0.11806051530820218,0.2789798955825124,-0.0007502611166068096,0.0007110961090435186,0.023323592463275977,0.020939619714365643,-0.004055400021377609,0.0,0.0,0.0,0.0,0.0
25779.3515625,25848.700368000103,25748.8011353833,25776.300816613522,0,24554.7591796875,23256.695,24989.300559357653,56.41460750180569,272.62115121535317,262.15735189244594,0.13487746164763323,0.18609663032377624,-0.0007502611166068096,0.0007110961090435186,0.023323592463275977,0.020939619714365643,-0.004055400021377609,0.0,0.0,0.0,0.0,0.0
25891.6484375,25931.548364610673,25673.201756427967,25692.752310560714,0,24580.9503515625,23285.17041015625,25024.68855972286,70.146211714776,277.3135601672002,265.1885935473968,0.323510105995869,0.19214936098390148,0.0020560951489239088,0.0031744794801438214,-0.025955274668175266,0.016028960665948055,-0.0029426824773518545,0.0,0.0,0.0,0.0,0.0
25846.099609375,25953.19797240413,25795.199811091017,25830.148623127916,0,24607.27205078125,23312.544091796874,25056.90233996478,73.70822667058346,274.1961557044888,266.9901059788152,0.6428225102084755,0.36707002595065924,-0.0003842577408796899,-0.001544475157700731,-0.03552927370678305,-0.014249366271696151,-0.0005326921652429872,0.0,0.0,0.0,0.0,0.0
25795.3984375,25877.448262027086,25746.50057016222,25829.349213499867,0,24631.70275390625,23339.886015625,25085.864337957675,68.81972928928964,264.58446435815495,266.5089776546832,0.8302556152059729,0.5988627438034392,0.00984851271879017,0.004919640221139554,0.009209507906238423,-0.0020650306423054543,-0.0017212680504422595,0.0,0.0,0.0,0.0,0.0
25332.10546875,25700.550397984094,25246.555683489187,25693.501651922128,0,24650.3600390625,23365.320712890625,25095.52129073137,44.781152611749384,217.08088571805638,256.62335926735784,0.5647628779544861,0.6792803344563115,-0.000369225702197995,-0.012726439060240291,-0.0068440457432981106,-0.011898644963524219,0.0005602997106144425,0.0,0.0,0.0,0.0,0.0
25191.65625,25441.05374023329,25152.357878899125,25409.255281911468,0,24667.78783203125,23390.5244140625,25099.291453367645,44.786689534694396,166.18519969555564,238.5357273529974,0.2455142769795634,0.5468442567133408,0.008190950433802913,0.007265129503401857,0.03751912368870691,0.0017452406657918473,-0.0008561915369696971,0.0,0.0,0.0,0.0,0.0
25074.80859375,25296.90562548991,24993.059542521,25294.757212924163,0,24681.7881640625,23414.830126953126,25098.33130104041,43.60732961202833,115.0946332284002,213.84750852807798,6.380323768358459e-05,0.2701136527239111,-0.002024530803113933,-0.0038377197266267205,0.09225092121066658,0.016724722281406867,0.0013132808486864267,0.0,0.0,0.0,0.0,0.0
25124.556640625,25217.405167325498,24921.010185984684,25030.458128500148,0,24697.19046875,23439.195087890625,25099.35978708729,47.101901091255755,77.72329704925141,186.62266623231267,0.03876222333714055,0.09478010118479589,-0.0010521566439205543,-0.01054673661980754,0.004054017916833796,-0.015250160732359075,0.00014892244145281452,0.0,0.0,0.0,0.0,0.0
24851.51171875,25077.157531631285,24813.31099121005,25066.009223803787,0,24708.75384765625,23462.163330078125,25089.639879468144,32.170224027053735,25.776663288674172,154.453465643585,0.03869842009945682,0.02584148222476036,-0.0037393815604747083,-0.0019423523766791684,0.010094251390994291,0.0026100175395089575,-0.002443076102110364,0.0,0.0,0.0,0.0,0.0
25056.958984375,25097.108908692204,24875.06070634639,24935.01118194675,0,24720.43970703125,23486.63080078125,25088.358228164376,28.91646102099243,1.1729382179801178,123.79736015846403,0.03869842009945682,0.03871968784535144,-0.00011410565998426492,0.0020954572479787714,0.005329774982422819,-0.028809439052133068,8.548055305568347e-05,0.0,1.0,0.0,0.0,0.0
25320.85546875,25367.40375470897,25145.207123969747,25145.207123969747,0,24734.27404296875,23512.01775390625,25097.47609219139,37.67588434400707,2.934720027635194,99.62483213229828,0.06518626207281177,0.04752770075724184,0.0029323579853828274,0.005380448199189036,-0.05434060215589798,0.013045024199060062,0.002459637896917055,0.0,0.0,0.0,0.0,0.0
25404.5546875,25448.554176709236,25318.40529698463,25434.454731014925,0,24748.171875,23536.284970703124,25109.51880269635,40.66046841717039,10.958450063368218,81.89155571851228,0.15258333328192727,0.08548933848473199,0.005506306319651655,0.003998367053937191,-0.042046276259458226,0.011818698180862341,0.00042158735384578705,0.0,0.0,0.0,0.0,0.0
25125.15625,25415.902859785427,25108.306837095475,25413.104064295432,0,24759.20572265625,23558.526455078125,25110.132056113336,35.14494327519674,-5.168228826736595,64.47959880946252,0.19893472669748002,0.13890144068407306,0.003201957471006933,0.005116899159109511,0.03511335329607834,0.010983282102712266,-0.0010752153060729075,0.0,0.0,0.0,0.0,0.0
25000.05859375,25270.45583678947,24938.260484991926,25117.906831301076,0,24767.6826171875,23579.223212890625,25105.815313204446,33.66765816853335,-27.723494224086608,46.0389802027527,0.16910613270373617,0.1735413975610479,0.001548922064604108,-0.001856015313458026,0.07844527493117037,-0.014657738648315766,-0.0019077924006624114,0.0,0.0,0.0,0.0,0.0
25167.90625,25205.606983017016,24888.36067594455,25062.108653419225,0,24777.23099609375,23600.721708984376,25108.250325903085,37.14000982594279,-31.689504572732403,30.493283247655675,0.14290742898984088,0.1703160961303524,-0.0004729570906678582,0.0019643474530546268,0.04521622346226262,-0.009450488647102961,0.0031080743182481108,1.0,0.0,0.0,0.0,0.0
25440.005859375,25558.754482741406,25410.955414902106,25486.854925636348,0,24789.063359375,23623.539697265624,25121.26072670808,41.09930292801028,-12.729691937656753,21.848688210593192,0.1872188447635562,0.16641080215237777,-0.004070859227173984,-0.0028025858923514946,0.0288401281283881,0.007773894934068437,-0.0035631811937975044,0.0,0.0,0.0,0.0,0.0
25594.25390625,25759.601597710294,24616.864852637453,25181.457913137638,0,24800.800234375,23648.4469140625,25139.809999218727,45.240684186942985,14.574617335554649,20.393874035585487,0.28822614021071313,0.20611747132137012,0.008974343513216354,0.01167504488087423,-0.0895795417853481,0.0045581752692858135,-0.0006995984011008982,0.0,0.0,0.0,0.0,0.0
25715.900390625,25757.649905480437,25619.301903759588,25640.60243748963,0,24812.75509765625,23673.9913671875,25162.402388214417,48.53689800666148,45.50478298595408,25.416055825659207,0.5603611060488262,0.3452686970076986,0.005362807225250732,0.008387373438313528,-0.12182059879131035,-0.0024432703579844173,-0.0031536016973042758,0.0,0.0,0.0,0.0,0.0
25591.40234375,25779.75172128879,25565.754203783188,25778.75173288923,0,24821.965,23698.03083984375,25179.226351561803,55.45206649582759,59.28777759967488,32.19040018046235,0.8030316301928915,0.5505396254841436,-0.0032302694598687065,-0.004418974919003227,-0.07088417022010907,0.005248412138932679,0.001994621392853224,0.0,0.0,0.0,0.0,0.0
25554.00390625,25629.65146491046,25508.604043060328,25607.952498249364,0,24828.28392578125,23723.001796875,25193.923876255525,57.96397191519612,66.42742477453066,39.037805099276014,1.0,0.7877975787472392,-0.0008278931807477186,-0.0004150199499157736,0.0,0.010964167736742692,-0.0023754473646308005,0.0,0.0,0.0,0.0,0.0
25648.251953125,25694.20063652628,25560.202197743874,25615.301165160072,0,24836.656328125,23748.76625,25211.741089505886,62.73006893071115,78.78252046252965,46.98674817192674,1.0,0.9343438767309639,0.0019856558213586784,0.0006320826967027848,-0.008203398788982241,0.004647967930012875,-0.0012896601927349094,0.0,0.0,0.0,0.0,0.0
25674.951171875,25712.649951852763,25545.302290220046,25659.451352275813,0,24842.37224609375,23773.823955078125,25229.90660799433,62.344728251441666,89.69448444358204,55.5282954262578,0.99620132541216,0.9987337751373868,-0.0004581666477052604,-0.0007752510207285068,-0.04135649244743589,0.0018848630774697117,0.0006987697608802357,0.0,0.0,0.0,0.0,0.0
25495.75390625,25732.89958240304,25429.25468057335,25652.55090861569,0,24846.10470703125,23798.16642578125,25240.33222230113,65.08465833010163,82.9266460376457,61.00796554853538,0.99620132541216,0.9974675502747733,-0.0010584151831672939,-0.003406623180387758,0.0396893901717732,0.025654181096012696,4.219494781065869e-05,0.0,0.0,0.0,0.0,0.0
25489.703125,25561.651505777292,25417.104361172627,25463.30304185307,0,24850.45265625,23822.233388671873,25250.1116807273,61.17609672684352,76.19649213227603,64.04567086528351,0.9547316159856548,0.9823780889366583,0.0007909409391904099,0.0004454631465129477,0.03651448742064023,-0.005502781796521972,0.0002765201936023587,0.0,0.0,0.0,0.0,0.0
25539.15234375,25566.103202339888,25449.954161867234,25484.553369050354,0,24859.09654296875,23846.323603515626,25261.446839587774,56.34002232689846,73.99991045847128,66.03651878392107,0.8657499916033817,0.938894311000399,0.0018339987251561052,0.0015592711617582466,-0.015212136418341293,0.0033534668844106275,0.0013556467925852633,0.0,0.0,0.0,0.0,0.0
25337.955078125,25425.204062587873,25232.507086740003,25381.903785332728,0,24864.2044921875,23869.376826171876,25264.447221389077,48.1893188984364,55.38571376436812,63.90635778001048,0.6864909986507602,0.8356575354132657,-0.005183153157965359,-0.0067293441416873545,0.03008129104240087,0.009692480195161446,-0.0008266615546210776,0.0,0.0,0.0,0.0,0.0
25318.3046875,25454.603881060215,25300.60567491807,25425.45382999143,0,24868.32693359375,23890.456083984376,25266.5593185991,56.11489260662664,38.60321267195832,58.84572875840005,0.6327917902159573,0.7283442601567,0.008303361477520088,0.014994048369718627,0.02546810405979505,-0.0008275279472987895,0.0004197667913139469,0.0,0.0,0.0,0.0,0.0
25462.302734375,25490.05241083061,25310.00568194122,25367.35462266237,0,24876.9578125,23911.979326171873,25274.23566966654,64.46114044724811,36.50163051070558,54.376909108861156,0.7181345544375629,0.6791391144347602,0.006398818768781567,0.008367449746625955,-0.005113199194287987,0.020871329443820752,-0.006381959023104566,0.0,0.0,0.0,0.0,0.0
25601.552734375,25643.05225314756,25499.255092491036,25524.153241272692,0,24889.23017578125,23933.738818359376,25287.071855797927,63.813645475461364,45.54738089136663,52.61100346536225,0.8797298128136345,0.7435520524890517,0.004028636080503967,0.0017522212021183758,-0.014684273931396374,0.006165783657832158,-0.0006444590289125252,0.0,0.0,0.0,0.0,0.0
25675.80078125,25771.200061569296,25643.502329030936,25689.95100718742,0,24903.8175,23956.243798828124,25302.31638162055,58.59449192782527,58.03836990452328,53.69647675319446,0.8658787941868359,0.8212477204793446,0.007033767443369587,0.00828633043497451,-0.023099882105388825,-0.009192061123250883,-0.0007805743865375581,0.0,0.0,0.0,0.0,0.0
25703.501953125,25803.500790541584,25616.95217810003,25727.650109879272,0,24920.9978125,23979.2112890625,25318.04940122398,54.386652843109424,69.37313147574605,56.83180769770478,0.6622520976767511,0.8026202348924073,0.0016623439316436617,0.002918784113631334,0.04805492989620652,0.004720067089996283,-0.0016506179884854255,0.0,0.0,0.0,0.0,0.0
25617.00390625,25717.301572027143,25527.204165687584,25709.60244250222,0,24936.0131640625,24002.202529296876,25329.77328779088,45.91365204184239,70.5629365859495,59.57803347535373,0.34658249891996756,0.6249044635945183,0.0013029315960912946,0.0008648321927422487,0.008005866971176223,0.01992547466964978,0.0029558251238803734,0.0,0.0,0.0,0.0,0.0
25660.6015625,25694.35116947212,25531.952670043593,25627.900771438988,0,24948.24501953125,24026.6,25342.74713752048,53.06412611434561,74.16885975963305,62.49619873220959,0.24659702318969978,0.4184772065954729,-0.0011122268282528491,-0.0013973814485326308,0.0137183808772674,0.009688701067691152,0.0029014232129849216,0.0,0.0,0.0,0.0,0.0
25748.751953125,25774.8512596035,25557.303003118104,25732.1017557345,0,24963.3628515625,24050.867470703124,25358.66912126381,58.2524866460198,83.18072406511419,66.63310379879051,0.3388677739644148,0.31068243202469414,0.007033646478779465,0.0081371905730796,-0.0021367331234117826,0.0036180516492130277,0.001946969581620106,0.0,0.0,0.0,0.0,0.0
26068.896484375,26091.497784409326,25842.649111753453,25857.850107101465,0,24983.3101171875,24075.6004296875,25386.521555010328,64.96069665150475,114.83196811852395,76.2728766627372,0.6700457400253687,0.41850351239316114,0.006749602987881076,0.0068333025834943495,-0.019985773167104037,0.007837050480822283,-0.0013785799358285722,0.0,0.0,0.0,0.0,0.0
25974.59765625,26136.095773986708,25931.39698787952,26128.845858484594,0,25003.6938671875,24100.19013671875,25409.58366543877,60.1683198634141,130.7989112943469,87.17808358905916,0.7935689681447546,0.600827494044846,0.006749602987881076,0.0068333025834943495,-0.019985773167104037,0.007837050480822283,-0.0013785799358285722,0.0,0.0,0.0,0.0,0.0
26288.794921875,26335.54438004813,25922.000344904267,25945.849677865164,0,25026.8401171875,24125.50833984375,25444.062972813896,74.6526179787424,166.88220806264871,103.11890848377708,0.9123624486286318,0.7919923855995851,-0.003524487622672101,-0.005146647581198649,-0.015373882639948988,-0.008864750893754492,-0.001058409977021335,0.0,0.0,0.0,0.0,0.0
